Customer_ID,Age,Gender,Income_Category,Occupation,Region,Card_Type,Card_Age_Months,Credit_Limit,Account_Balance,Monthly_Income,Monthly_Spend,Yearly_Spend,Total_Purchases,Total_Transactions,Avg_Transactions_Per_Month,Offers_Redeemed,Offer_Utilization_Rate,Payment_Method,Monthly_Cash_Advance,Yearly_Cash_Advance,Revolving_Balance,Days_Since_Last_Transaction,Customer_Segment,Usage_Level,Cluster,Reward_Tier,Reward_Priority
CUST_05716,68,Female,Low,Business Owner,West,Platinum,86,7316.53,834.62,25741.31,253.67,2964.14,3043.99,9,32.45,3,0.242,Wallet,5.48,68.3,184.81,25,Low_Activity_Users,Low,0,Gold,2
CUST_06102,63,Male,Low,Salaried Employee,Metro,Silver,83,5697.89,102.0,16582.87,253.55,3152.37,3042.62,4,45.66,0,0.488,UPI,4.16,50.63,90.03,78,Dormant_Customers,Low,0,Gold,2
CUST_04574,34,Female,High,Self-Employed,West,Gold,37,3517.59,347.85,21600.52,253.29,692.3,3039.5,2,19.8,2,0.644,Bank Transfer,36.81,385.83,206.25,179,Dormant_Customers,Low,0,Gold,2
CUST_05492,63,Other,Low,Business Owner,Central,Silver,37,1438.11,76.19,25456.18,253.15,3159.9,3037.83,2,12.95,3,0.307,Auto Debit,18.45,227.25,38.56,170,Dormant_Customers,Low,0,Gold,2
CUST_06408,53,Female,Very High,Freelancer,East,Platinum,102,3601.31,118.71,22134.23,253.05,4408.75,3036.61,4,20.52,3,0.388,Bank Transfer,19.15,256.31,88.39,54,Dormant_Customers,Low,0,Gold,2
CUST_02510,35,Other,Very High,Retired,North,Gold,71,1587.58,296.1,26656.61,252.85,4098.65,3034.24,2,61.91,2,0.692,Auto Debit,0.3,4.08,37.73,137,Dormant_Customers,Low,0,Gold,2
CUST_01472,40,Other,Low,Freelancer,West,Platinum,47,4291.52,476.76,9702.44,252.55,8783.0,3030.6,11,40.16,11,0.551,Credit Card Payment,61.59,666.3,281.08,53,Low_Activity_Users,Low,0,Gold,2
CUST_05737,56,Female,Very High,Government Employee,Central,Silver,114,5214.57,581.28,23695.61,252.15,2960.46,3025.82,11,71.65,9,0.14,UPI,32.44,388.58,405.69,28,Low_Activity_Users,Low,0,Gold,2
CUST_07706,48,Female,Very High,Professional,East,Gold,43,1602.45,153.53,24846.17,251.75,1280.44,3021.05,1,58.97,3,0.237,UPI,37.28,468.69,16.33,153,Dormant_Customers,Low,0,Gold,2
CUST_05597,59,Other,Very High,Salaried Employee,South,Titanium,89,6659.36,591.15,12820.21,251.63,7163.69,3019.55,5,58.3,5,0.292,Wallet,65.66,719.67,74.95,49,Low_Activity_Users,Low,0,Gold,2
CUST_01551,21,Other,Medium,Professional,Central,Platinum,116,6565.56,700.73,9923.77,251.49,4943.03,3017.85,15,63.08,2,0.36,Wallet,0.74,8.3,154.87,50,Low_Activity_Users,Low,0,Gold,2
CUST_00337,21,Other,Low,Student,East,Titanium,53,8736.37,590.61,6401.71,251.03,7828.08,3012.35,16,21.88,7,0.628,Wallet,74.75,818.07,428.06,52,Low_Activity_Users,Low,0,Gold,2
CUST_06182,31,Male,High,Government Employee,North,Gold,91,6489.46,818.48,7630.24,250.26,7592.2,3003.16,8,35.84,2,0.331,UPI,71.04,773.29,602.83,52,Low_Activity_Users,Low,0,Gold,2
CUST_06508,70,Male,Medium,Salaried Employee,South,Platinum,19,2542.39,349.05,5462.69,249.7,1843.26,2996.36,3,41.59,2,0.101,Bank Transfer,26.69,344.54,166.62,134,Dormant_Customers,Low,0,Gold,2
CUST_06349,27,Other,High,Salaried Employee,Central,Titanium,28,5540.06,252.6,29318.17,248.92,2688.6,2987.05,5,21.14,3,0.502,Bank Transfer,13.58,182.46,155.41,177,Dormant_Customers,Low,0,Gold,2
CUST_04323,26,Female,Low,Government Employee,South,Titanium,68,4630.62,230.76,6312.23,248.28,4088.78,2979.38,2,18.29,1,0.268,Bank Transfer,7.51,82.55,161.92,148,Dormant_Customers,Low,0,Gold,2
CUST_08000,34,Male,Very High,Self-Employed,Central,Gold,54,3540.24,581.02,12339.49,247.91,10191.24,2974.88,5,70.06,3,0.587,Wallet,67.19,809.73,109.57,27,Low_Activity_Users,Low,0,Gold,2
CUST_03490,40,Other,Very High,Student,West,Silver,9,4929.37,153.26,15638.02,246.85,3282.57,2962.24,3,46.84,2,0.178,UPI,3.76,43.82,46.57,45,Dormant_Customers,Low,0,Gold,2
CUST_02766,42,Male,Low,Freelancer,East,Silver,55,5345.6,61.43,15519.07,246.81,1040.81,2961.69,4,24.31,3,0.417,Bank Transfer,37.29,381.74,25.32,67,Dormant_Customers,Low,0,Gold,2
CUST_05564,27,Male,High,Salaried Employee,Metro,Platinum,24,2261.21,251.54,13346.78,246.12,2015.43,2953.45,1,51.85,1,0.11,Bank Transfer,36.36,469.42,28.19,55,Dormant_Customers,Low,0,Gold,2
CUST_05342,30,Female,Very High,Government Employee,East,Silver,103,2688.73,594.09,20710.55,245.58,2323.33,2946.92,3,40.56,2,0.307,Bank Transfer,2.58,33.78,389.65,123,Dormant_Customers,Low,0,Gold,2
CUST_02624,66,Other,Low,Salaried Employee,East,Platinum,40,3384.81,353.71,25216.27,245.57,4371.69,2946.82,10,22.72,9,0.291,UPI,72.89,1000.85,282.51,55,Low_Activity_Users,Low,0,Gold,2
CUST_05082,62,Male,Very High,Business Owner,South,Silver,49,7377.91,308.21,2187.97,245.21,6743.91,2942.49,14,26.26,6,0.101,UPI,57.28,778.6,231.52,33,Low_Activity_Users,Low,0,Gold,2
CUST_07861,49,Other,Very High,Student,East,Platinum,93,6201.65,475.37,16672.95,244.08,7669.18,2929.0,5,20.7,4,0.495,Credit Card Payment,49.39,646.21,293.38,87,Low_Activity_Users,Low,0,Gold,2
CUST_02445,23,Other,Medium,Professional,East,Gold,74,2720.84,309.46,14778.33,243.97,3776.73,2927.65,3,32.3,0,0.605,Bank Transfer,21.68,283.7,264.06,146,Dormant_Customers,Low,0,Gold,2
CUST_00728,69,Male,Low,Retired,Central,Gold,117,8875.85,752.33,11049.31,243.71,2798.87,2924.57,6,37.6,3,0.195,Bank Transfer,73.67,842.67,655.96,71,Low_Activity_Users,Low,0,Gold,2
CUST_00796,40,Male,Very High,Professional,North,Gold,31,4541.95,72.03,14906.75,243.46,3003.84,2921.48,1,49.82,0,0.229,Auto Debit,22.93,314.51,21.71,122,Dormant_Customers,Low,0,Gold,2
CUST_07765,48,Male,Low,Student,Metro,Platinum,11,7059.42,444.42,7773.1,243.43,3493.08,2921.1,4,75.42,4,0.222,Credit Card Payment,41.01,481.88,392.84,33,Low_Activity_Users,Low,0,Gold,2
CUST_04895,33,Other,Very High,Government Employee,Metro,Platinum,35,2872.27,183.62,29220.94,243.37,3362.62,2920.39,4,60.75,2,0.201,Wallet,31.41,378.08,169.1,136,Dormant_Customers,Low,0,Gold,2
CUST_03714,44,Female,Medium,Government Employee,Metro,Platinum,72,7958.77,803.6,24544.95,243.13,8621.42,2917.61,13,63.58,5,0.096,Auto Debit,10.09,135.81,336.25,61,Low_Activity_Users,Low,0,Gold,2
CUST_05837,45,Male,High,Freelancer,North,Silver,70,2236.71,618.36,10689.09,243.01,2518.88,2916.11,13,59.13,7,0.58,Credit Card Payment,25.68,322.72,433.62,27,Low_Activity_Users,Low,0,Gold,2
CUST_02746,30,Female,Medium,Student,West,Gold,57,2932.43,408.25,23399.24,242.02,2958.49,2904.25,2,61.36,1,0.126,Auto Debit,25.38,306.5,363.07,161,Dormant_Customers,Low,0,Gold,2
CUST_06842,58,Other,Very High,Business Owner,West,Platinum,93,4719.57,960.55,4415.39,241.97,10618.74,2903.66,6,73.97,6,0.519,Credit Card Payment,73.26,1010.9,699.02,42,Low_Activity_Users,Low,0,Gold,2
CUST_01619,42,Other,Very High,Retired,Central,Silver,66,4731.8,182.36,25546.38,241.95,1833.37,2903.34,2,49.54,2,0.692,Wallet,37.08,415.58,123.16,174,Dormant_Customers,Low,0,Gold,2
CUST_04132,38,Male,Low,Self-Employed,East,Titanium,103,8296.3,850.16,7904.95,241.68,9410.37,2900.2,13,45.16,6,0.126,Bank Transfer,52.6,640.49,107.74,58,Low_Activity_Users,Low,0,Gold,2
CUST_04048,54,Female,Medium,Freelancer,Metro,Silver,24,6330.24,213.95,22041.89,241.48,6147.96,2897.8,10,28.41,5,0.145,Credit Card Payment,38.82,523.6,120.73,27,Low_Activity_Users,Low,0,Gold,2
CUST_04072,34,Male,Medium,Government Employee,Central,Gold,42,2594.8,188.66,29031.87,240.9,9803.28,2890.77,13,57.33,11,0.372,UPI,75.56,841.93,134.07,24,Low_Activity_Users,Low,0,Gold,2
CUST_06965,59,Male,Very High,Government Employee,Metro,Platinum,81,4525.18,484.79,15505.69,240.67,3912.15,2888.0,7,22.61,2,0.318,Wallet,13.54,180.68,211.47,95,Dormant_Customers,Low,0,Gold,2
CUST_01266,46,Female,Low,Government Employee,West,Platinum,93,5970.65,265.94,29885.69,240.48,2475.13,2885.81,7,35.08,0,0.287,Wallet,35.68,484.69,127.67,171,Dormant_Customers,Low,0,Gold,2
CUST_05665,39,Male,High,Retired,Central,Platinum,16,3097.9,591.26,2643.8,240.16,1811.56,2881.91,5,41.42,1,0.709,Bank Transfer,28.53,302.08,461.76,87,Dormant_Customers,Low,0,Gold,2
CUST_07606,27,Other,Very High,Retired,Metro,Gold,111,8058.69,951.47,21468.17,240.15,2939.55,2881.85,6,25.5,8,0.378,Bank Transfer,37.11,457.29,863.09,46,Low_Activity_Users,Low,0,Gold,2
CUST_02542,40,Male,High,Professional,North,Platinum,88,5900.08,310.78,15166.03,238.78,5525.35,2865.33,12,74.36,9,0.142,Wallet,53.99,590.85,261.33,25,Low_Activity_Users,Low,0,Gold,2
CUST_03603,25,Other,Very High,Student,West,Platinum,81,4952.63,88.5,22180.94,238.39,3647.62,2860.63,4,25.0,2,0.401,Wallet,7.59,86.34,74.69,150,Dormant_Customers,Low,0,Gold,2
CUST_06355,68,Male,Very High,Business Owner,North,Gold,58,6880.59,925.67,28337.8,238.38,4113.0,2860.6,8,69.93,9,0.109,Wallet,3.2,41.68,148.27,25,Low_Activity_Users,Low,0,Gold,2
CUST_01498,33,Female,Very High,Freelancer,North,Silver,33,4934.93,715.87,15411.29,238.22,8099.38,2858.6,12,59.57,7,0.649,Credit Card Payment,79.43,825.05,551.46,46,Low_Activity_Users,Low,0,Gold,2
CUST_03277,37,Female,High,Student,East,Platinum,20,8313.12,474.81,23361.11,238.13,4652.54,2857.56,17,37.13,2,0.711,Auto Debit,58.52,622.88,66.49,39,Low_Activity_Users,Low,0,Gold,2
CUST_01200,53,Other,Very High,Government Employee,Central,Silver,95,5857.22,30.79,7791.49,237.82,2618.64,2853.8,6,35.05,0,0.529,Credit Card Payment,30.94,390.72,10.79,85,Dormant_Customers,Low,0,Gold,2
CUST_00678,55,Other,Very High,Self-Employed,Metro,Gold,109,4821.1,356.93,2670.92,237.68,801.71,2852.12,2,21.08,2,0.274,Bank Transfer,2.79,32.85,112.32,89,Dormant_Customers,Low,0,Gold,2
CUST_01279,38,Male,Very High,Salaried Employee,South,Silver,67,3534.69,180.96,20935.36,237.53,4350.99,2850.34,6,60.47,3,0.414,UPI,36.11,433.31,86.84,72,Dormant_Customers,Low,0,Gold,2
CUST_00261,52,Female,High,Government Employee,North,Silver,6,1409.83,395.17,18739.52,237.49,3089.57,2849.93,5,12.95,2,0.723,Credit Card Payment,7.78,102.36,266.8,107,Dormant_Customers,Low,0,Gold,2
CUST_01609,25,Male,Low,Government Employee,Central,Silver,89,5142.43,66.84,12705.55,237.43,3985.89,2849.19,7,20.42,3,0.579,Bank Transfer,33.61,406.99,50.14,164,Dormant_Customers,Low,0,Gold,2
CUST_00125,42,Male,High,Retired,East,Platinum,47,5197.3,589.44,21580.83,236.4,2780.82,2836.84,4,55.62,3,0.506,Credit Card Payment,4.5,57.34,329.85,74,Dormant_Customers,Low,0,Gold,2
CUST_07994,65,Male,Very High,Freelancer,South,Platinum,81,3958.36,894.78,24246.34,236.39,3916.4,2836.7,16,35.96,5,0.148,Bank Transfer,64.31,811.76,668.38,41,Low_Activity_Users,Low,0,Gold,2
CUST_00196,22,Male,Low,Retired,South,Titanium,59,6149.88,451.69,18329.34,236.39,2769.82,2836.71,11,33.85,2,0.487,Credit Card Payment,19.7,249.96,274.29,64,Low_Activity_Users,Low,0,Gold,2
CUST_02661,57,Female,Very High,Freelancer,South,Platinum,59,4029.26,426.69,21244.35,236.37,2793.93,2836.41,1,56.3,0,0.204,UPI,21.21,264.74,307.9,90,Dormant_Customers,Low,0,Gold,2
CUST_04164,44,Other,Medium,Self-Employed,Central,Gold,30,5086.9,288.98,4376.05,236.17,2545.66,2834.09,6,10.86,0,0.712,UPI,12.59,157.16,194.55,48,Dormant_Customers,Low,0,Gold,2
CUST_02274,61,Male,Very High,Freelancer,Central,Titanium,23,8212.55,260.31,8602.79,235.96,7434.98,2831.54,8,38.91,5,0.683,Auto Debit,34.99,476.13,120.43,66,Low_Activity_Users,Low,0,Gold,2
CUST_00278,55,Male,Medium,Government Employee,Metro,Gold,105,7915.28,485.8,24542.72,235.88,5915.95,2830.61,13,55.01,8,0.319,Credit Card Payment,14.91,192.35,273.91,52,Low_Activity_Users,Low,0,Gold,2
CUST_03032,32,Male,Low,Professional,West,Titanium,72,4205.8,531.64,9760.36,235.21,4410.49,2822.55,6,39.1,0,0.701,Wallet,4.55,51.93,362.18,66,Dormant_Customers,Low,0,Gold,2
CUST_03706,59,Female,Very High,Self-Employed,West,Gold,83,5592.28,224.68,29277.45,234.82,2856.47,2817.87,14,68.25,10,0.638,Credit Card Payment,23.58,246.55,173.75,43,Low_Activity_Users,Low,0,Gold,2
CUST_06339,67,Male,High,Student,East,Silver,28,2163.81,564.57,21870.58,234.65,3916.63,2815.78,13,78.86,8,0.394,Credit Card Payment,75.18,817.04,404.16,26,Low_Activity_Users,Low,0,Gold,2
CUST_05133,36,Other,Low,Student,East,Titanium,62,4026.13,513.92,5610.9,234.51,5927.01,2814.16,12,70.83,6,0.532,Credit Card Payment,52.84,576.91,430.37,21,Low_Activity_Users,Low,0,Gold,2
CUST_06058,59,Male,High,Freelancer,West,Platinum,102,1650.31,287.83,16999.81,234.41,3281.4,2812.9,4,13.71,3,0.6,Auto Debit,3.02,37.08,213.05,132,Dormant_Customers,Low,0,Gold,2
CUST_00803,51,Male,Low,Salaried Employee,South,Gold,101,7034.88,257.55,23727.27,234.19,9962.5,2810.27,11,42.67,5,0.095,UPI,29.61,391.73,214.86,36,Low_Activity_Users,Low,0,Gold,2
CUST_05755,37,Male,Low,Government Employee,Metro,Gold,81,1544.58,568.05,22342.59,233.53,1800.23,2802.31,3,35.58,2,0.259,Bank Transfer,15.53,176.58,516.77,49,Dormant_Customers,Low,0,Gold,2
CUST_06928,21,Female,Low,Salaried Employee,Central,Silver,93,5802.25,171.42,2488.64,233.49,1566.47,2801.89,2,28.76,1,0.411,Bank Transfer,35.52,393.44,31.28,62,Dormant_Customers,Low,0,Gold,2
CUST_06270,71,Other,High,Retired,West,Silver,13,3513.91,460.56,8539.73,233.28,9708.14,2799.31,5,76.6,6,0.553,Credit Card Payment,0.52,6.37,84.21,43,Low_Activity_Users,Low,0,Gold,2
CUST_04174,36,Male,Low,Self-Employed,North,Gold,9,3095.81,956.5,11368.9,233.26,6416.4,2799.15,6,77.25,7,0.5,Bank Transfer,35.89,483.67,600.68,83,Low_Activity_Users,Low,0,Gold,2
CUST_05798,30,Other,High,Salaried Employee,Central,Platinum,82,5392.28,339.1,17503.0,232.98,7615.92,2795.78,8,64.4,6,0.083,Bank Transfer,61.18,790.38,97.61,43,Low_Activity_Users,Low,0,Gold,2
CUST_04430,44,Other,Medium,Self-Employed,West,Silver,63,7922.11,737.91,10798.14,232.98,2845.27,2795.72,6,32.87,11,0.215,Bank Transfer,45.86,532.83,623.25,43,Low_Activity_Users,Low,0,Gold,2
CUST_06017,27,Male,Medium,Freelancer,Central,Gold,43,5040.8,833.77,13770.7,232.69,8804.01,2792.25,16,43.47,4,0.467,Credit Card Payment,3.72,43.85,593.79,47,Low_Activity_Users,Low,0,Gold,2
CUST_02769,21,Other,Very High,Student,West,Platinum,79,4857.76,462.34,7354.38,232.43,6135.65,2789.22,14,66.07,10,0.282,UPI,40.46,454.49,353.94,78,Low_Activity_Users,Low,0,Gold,2
CUST_04547,69,Female,Low,Self-Employed,Central,Gold,82,4804.0,381.37,2850.27,232.26,4013.75,2787.18,3,48.2,0,0.513,Bank Transfer,21.46,269.3,45.64,169,Dormant_Customers,Low,0,Gold,2
CUST_04220,26,Male,High,Business Owner,North,Platinum,37,2465.17,340.55,14696.5,231.94,2209.9,2783.24,7,54.03,3,0.116,Wallet,22.3,255.36,123.22,59,Dormant_Customers,Low,0,Gold,2
CUST_02422,65,Female,Low,Student,West,Silver,101,1806.05,216.4,22794.16,231.83,4021.64,2781.98,7,43.48,2,0.704,Wallet,38.07,461.07,196.76,141,Dormant_Customers,Low,0,Gold,2
CUST_00510,47,Male,Low,Professional,Metro,Platinum,69,7029.13,594.77,25410.22,231.58,10434.25,2778.97,16,40.28,3,0.581,UPI,58.69,730.69,491.23,79,Low_Activity_Users,Low,0,Gold,2
CUST_00975,37,Male,Medium,Business Owner,Central,Silver,99,2978.44,213.93,10896.93,231.42,3875.27,2777.04,7,59.06,11,0.247,UPI,25.97,265.51,145.35,37,Low_Activity_Users,Low,0,Gold,2
CUST_00811,52,Male,Low,Salaried Employee,Metro,Platinum,28,3660.07,258.35,26092.06,230.62,3076.32,2767.39,2,52.35,1,0.324,Auto Debit,9.73,100.69,242.23,177,Dormant_Customers,Low,0,Gold,2
CUST_05281,41,Male,High,Business Owner,Metro,Silver,18,5181.24,165.0,17392.18,230.37,4466.89,2764.4,6,19.8,2,0.595,Wallet,25.54,298.66,109.49,127,Dormant_Customers,Low,0,Gold,2
CUST_00231,49,Other,Very High,Student,West,Titanium,108,1346.97,72.13,16007.8,230.27,1929.74,2763.28,2,32.36,3,0.651,Wallet,11.73,141.89,50.0,144,Dormant_Customers,Low,0,Gold,2
CUST_01272,69,Other,High,Professional,Central,Silver,30,2805.53,436.18,16291.72,229.89,2582.28,2758.69,5,33.91,1,0.72,UPI,20.67,274.44,315.14,174,Dormant_Customers,Low,0,Gold,2
CUST_07318,41,Other,Low,Self-Employed,North,Gold,10,4440.6,181.3,6757.71,229.44,10275.99,2753.27,7,54.62,9,0.563,Auto Debit,8.35,111.22,143.5,38,Low_Activity_Users,Low,0,Gold,2
CUST_07961,48,Male,Very High,Government Employee,West,Silver,86,5609.26,591.32,3394.75,229.3,1935.32,2751.55,3,16.96,3,0.584,Auto Debit,14.68,157.07,548.04,151,Dormant_Customers,Low,0,Gold,2
CUST_02987,50,Male,Medium,Retired,South,Titanium,63,5621.8,481.56,12356.77,229.21,3599.07,2750.49,5,51.01,3,0.482,UPI,19.54,234.79,88.34,159,Dormant_Customers,Low,0,Gold,2
CUST_07340,22,Male,Very High,Professional,Central,Silver,76,3613.61,596.84,20887.35,229.16,3012.91,2749.95,13,60.61,10,0.173,Bank Transfer,69.39,798.34,307.73,89,Low_Activity_Users,Low,0,Gold,2
CUST_00452,23,Female,Very High,Government Employee,Metro,Gold,32,8858.14,378.03,29245.27,228.68,8493.04,2744.22,15,64.65,6,0.554,Bank Transfer,37.73,481.4,178.88,44,Low_Activity_Users,Low,0,Gold,2
CUST_06733,43,Female,Medium,Self-Employed,East,Titanium,59,5348.2,988.93,16582.41,228.33,6324.42,2739.91,12,75.5,6,0.188,Bank Transfer,10.0,136.1,204.25,40,Low_Activity_Users,Low,0,Gold,2
CUST_00799,59,Other,Very High,Government Employee,West,Titanium,11,7310.72,232.94,14134.27,228.17,8902.51,2738.06,10,50.79,11,0.677,UPI,38.4,506.01,185.09,59,Low_Activity_Users,Low,0,Gold,2
CUST_00395,37,Female,Very High,Salaried Employee,South,Platinum,56,6226.62,569.34,24194.55,228.05,10866.74,2736.58,4,20.17,4,0.527,UPI,20.75,259.19,276.75,31,Low_Activity_Users,Low,0,Gold,2
CUST_06188,45,Other,High,Government Employee,West,Silver,114,2874.95,186.19,17271.99,228.03,10576.33,2736.41,7,67.09,11,0.118,Bank Transfer,48.11,624.9,167.02,37,Low_Activity_Users,Low,0,Gold,2
CUST_02425,40,Male,High,Self-Employed,South,Silver,60,3628.21,592.71,27069.71,227.54,2072.2,2730.44,6,60.51,1,0.557,Auto Debit,11.13,139.4,126.28,163,Dormant_Customers,Low,0,Gold,2
CUST_00659,39,Male,Medium,Self-Employed,Central,Silver,61,3293.3,465.77,28015.81,227.5,1810.96,2729.97,4,54.77,0,0.189,UPI,2.42,32.44,329.74,152,Dormant_Customers,Low,0,Gold,2
CUST_07438,58,Male,Low,Student,South,Gold,111,2217.97,110.43,17472.75,227.39,1102.27,2728.65,1,37.6,3,0.318,Auto Debit,20.68,228.9,40.23,136,Dormant_Customers,Low,0,Gold,2
CUST_01087,24,Female,Very High,Self-Employed,East,Silver,37,7416.12,413.19,3786.53,227.34,8811.85,2728.06,7,47.84,4,0.554,Credit Card Payment,30.79,337.41,305.14,57,Low_Activity_Users,Low,0,Gold,2
CUST_04108,47,Other,Medium,Self-Employed,West,Titanium,111,8363.12,364.98,24490.14,226.63,4224.88,2719.6,14,71.69,4,0.314,Auto Debit,1.18,12.33,244.86,84,Low_Activity_Users,Low,0,Gold,2
CUST_03420,69,Female,Very High,Student,Metro,Platinum,98,2458.05,248.09,28219.28,226.45,963.52,2717.37,4,36.08,3,0.157,UPI,27.73,317.33,93.1,175,Dormant_Customers,Low,0,Gold,2
CUST_01774,24,Male,Very High,Student,North,Titanium,60,2521.87,406.36,6736.51,225.89,9633.36,2710.72,13,74.77,4,0.676,Bank Transfer,32.54,375.89,270.75,81,Low_Activity_Users,Low,0,Gold,2
CUST_00225,49,Male,Medium,Government Employee,West,Gold,27,1856.47,499.87,5515.84,225.45,1916.38,2705.42,2,20.64,1,0.734,Credit Card Payment,35.44,475.81,176.3,82,Dormant_Customers,Low,0,Gold,2
CUST_04495,53,Male,Very High,Student,South,Gold,23,6407.31,502.3,24793.09,225.39,5115.6,2704.7,8,42.83,6,0.634,Wallet,1.47,15.87,252.62,21,Low_Activity_Users,Low,0,Gold,2
CUST_05027,27,Female,Low,Freelancer,South,Gold,72,2952.32,383.5,10724.61,225.14,1253.21,2701.74,5,53.85,1,0.31,Bank Transfer,24.75,332.16,176.9,62,Dormant_Customers,Low,0,Gold,2
CUST_00850,54,Male,Very High,Government Employee,North,Gold,94,6818.95,342.74,4279.47,224.63,3006.92,2695.56,13,26.82,7,0.48,UPI,76.35,836.76,181.09,66,Low_Activity_Users,Low,0,Gold,2
CUST_02088,56,Male,High,Salaried Employee,West,Silver,106,3450.25,149.88,2620.61,224.61,3786.72,2695.3,6,42.24,1,0.526,UPI,35.2,401.01,59.62,150,Dormant_Customers,Low,0,Gold,2
CUST_03035,65,Other,Very High,Professional,Metro,Titanium,98,4326.02,486.89,6801.05,224.46,2729.83,2693.53,7,41.23,2,0.246,Auto Debit,24.81,323.55,274.4,72,Dormant_Customers,Low,0,Gold,2
CUST_04289,38,Male,Medium,Business Owner,East,Titanium,15,1623.59,555.66,27474.11,224.39,3201.09,2692.71,7,59.16,1,0.156,UPI,23.51,266.57,112.1,111,Dormant_Customers,Low,0,Gold,2
CUST_07412,70,Other,Medium,Business Owner,East,Platinum,101,5712.83,576.92,18042.83,224.27,2981.99,2691.29,7,47.06,3,0.208,UPI,0.99,12.62,465.12,97,Dormant_Customers,Low,0,Gold,2
CUST_04044,21,Male,Medium,Self-Employed,North,Silver,74,3849.51,239.92,10288.84,224.13,9158.51,2689.57,13,38.79,3,0.223,Bank Transfer,36.04,416.8,60.11,71,Low_Activity_Users,Low,0,Gold,2
CUST_05243,26,Male,Low,Self-Employed,West,Silver,100,3816.4,69.27,10771.08,224.1,4023.98,2689.15,5,33.23,1,0.226,UPI,29.52,369.79,27.1,47,Dormant_Customers,Low,0,Gold,2
CUST_05044,53,Other,High,Government Employee,Metro,Gold,13,4809.76,173.68,14796.08,224.05,7280.16,2688.57,4,54.62,5,0.256,Wallet,79.03,819.72,112.24,72,Low_Activity_Users,Low,0,Gold,2
CUST_00886,46,Male,Low,Government Employee,Metro,Titanium,92,8417.76,696.33,20134.47,223.24,10972.48,2678.85,5,26.76,3,0.249,Auto Debit,31.46,402.64,261.89,45,Low_Activity_Users,Low,0,Gold,2
CUST_02759,52,Male,Low,Self-Employed,North,Silver,29,5298.42,747.18,21335.12,222.97,2847.25,2675.63,17,58.81,10,0.635,Credit Card Payment,21.65,258.53,325.26,62,Low_Activity_Users,Low,0,Gold,2
CUST_01913,24,Other,Very High,Business Owner,Central,Titanium,85,2806.01,164.64,23079.27,222.79,2722.89,2673.5,7,32.2,1,0.363,Bank Transfer,21.62,293.97,74.19,174,Dormant_Customers,Low,0,Gold,2
CUST_06134,65,Female,Medium,Freelancer,North,Silver,66,3703.25,282.01,4434.25,222.27,4343.55,2667.21,11,43.89,10,0.725,Credit Card Payment,52.06,611.31,234.3,89,Low_Activity_Users,Low,0,Gold,2
CUST_06612,23,Female,Medium,Freelancer,West,Titanium,33,3634.31,203.53,25330.75,222.13,9095.66,2665.51,17,66.25,8,0.19,UPI,16.54,197.02,99.35,69,Low_Activity_Users,Low,0,Gold,2
CUST_06521,57,Other,Medium,Business Owner,West,Titanium,115,4428.81,345.45,26234.9,221.98,10584.73,2663.79,10,73.38,6,0.671,Bank Transfer,79.88,1035.38,50.49,84,Low_Activity_Users,Low,0,Gold,2
CUST_02074,27,Female,Very High,Student,Metro,Silver,12,1736.03,24.33,10430.08,221.75,4377.82,2661.05,4,63.68,2,0.39,Wallet,3.54,46.03,15.88,52,Dormant_Customers,Low,0,Gold,2
CUST_03616,43,Female,Very High,Self-Employed,North,Platinum,114,2691.29,182.02,29814.75,221.38,3506.74,2656.61,6,38.83,1,0.691,Credit Card Payment,5.22,63.33,39.01,59,Dormant_Customers,Low,0,Gold,2
CUST_06713,56,Male,Low,Freelancer,Metro,Gold,27,6740.96,413.03,13764.73,220.66,7133.58,2647.94,11,31.81,9,0.161,UPI,61.39,683.97,241.11,39,Low_Activity_Users,Low,0,Gold,2
CUST_06305,58,Other,Low,Student,West,Gold,114,3933.82,591.05,15813.57,220.63,4177.5,2647.59,2,47.62,0,0.654,Wallet,24.22,247.21,278.46,131,Dormant_Customers,Low,0,Gold,2
CUST_06035,21,Male,Medium,Professional,East,Gold,27,5302.13,494.96,27763.24,220.29,1488.33,2643.5,7,21.34,0,0.383,UPI,27.09,277.29,457.71,102,Dormant_Customers,Low,0,Gold,2
CUST_02414,27,Male,Medium,Business Owner,South,Silver,118,3627.03,157.25,25949.81,220.23,864.96,2642.76,6,45.99,0,0.27,Bank Transfer,1.42,18.33,59.97,117,Dormant_Customers,Low,0,Gold,2
CUST_00161,49,Male,High,Business Owner,West,Silver,119,8141.49,978.22,27262.62,219.26,9638.44,2631.16,12,22.34,11,0.721,UPI,54.36,598.53,456.51,30,Low_Activity_Users,Low,0,Gold,2
CUST_05145,49,Female,High,Business Owner,South,Platinum,13,5737.71,458.61,25819.13,218.98,1570.56,2627.77,2,63.28,2,0.275,UPI,21.18,225.31,407.27,166,Dormant_Customers,Low,0,Gold,2
CUST_01688,33,Male,Very High,Student,East,Titanium,70,6030.79,977.39,29516.02,218.94,8687.8,2627.31,5,57.59,5,0.468,Wallet,12.9,141.38,762.18,87,Low_Activity_Users,Low,0,Gold,2
CUST_04423,22,Female,High,Government Employee,East,Platinum,56,2694.96,146.76,19000.62,218.81,4286.08,2625.68,6,40.92,3,0.391,Bank Transfer,21.14,277.72,111.7,65,Dormant_Customers,Low,0,Gold,2
